publish_date,headline_text
20030526,canegrowers unhappy with ec decision
20030526,car crash death sparks tribal revenge
20030526,cardiff reach first division with extra time goal
20030526,cashier says tourists fell to ground after blast
20030526,china executes brothers from hell
20030526,chinas hu arrives in russia
20030526,chinas president begins first overseas tour
20030526,coffs harbour loses lifesaving bid
20030526,collapsed hangar remains to be dismantled
20030526,commission to rule on redundancy pay
20030526,concerns aired over looming water cut
20030526,convoy leaves aceh to collect food supplies
20030526,council fast tracks tannery sale
20030526,councillors to get budget say
20030526,council wants water safety camera answers
20030526,cowboys coach praises sheppards game
20030526,cowboys down manly as coach praises half backs game
20030526,crean asks for a say on new g g
20030526,crocs skipper becomes aussie
20030526,cunderdin school revamp opens
20030526,dairy farmers to reapply for ec extension
20030526,debate erupts over theatre funding
20030526,decision on rivkin expected on thursday
20030526,democrats pushing govt for reconciliation
20030526,design rules delaying housing construction builders
20030526,different factors leading to lower prawn catches
20030526,dixon booked for striking
20030526,dog breeders fight for right to dock tails
20030526,drought fails to dampen bush generosity
20030526,efforts aim to boost palliative care
20030526,embattled hawks keeping low profile
20030526,energy centre springs to life
20030526,everest record broken again
20030526,fairfax signs off on nz deal
20030526,fears aired over forest mining plan
20030526,firefighters escape truck rollover uninjured
20030526,fischer tightlipped on g g speculation
20030526,five sent off as flamengo crash 4 1 in brazil
20030526,foreign nationals face court on drug charges
20030526,former senator speaks up for rivkin
20030526,former teacher jailed for child sex offences
20030526,foxy schlager wins rare table tennis gold for
20030526,funding shortage claims abcs digital channels
20030526,gallen cops six week suspension
20030526,gallen faces long stint on sidelines
20030526,garrido wins wentworth play off
20030526,govt empowers communities to fight petrol sniffing
20030526,govt welcomes lifting of iraq sanctions
20030526,grape harvest looking good
20030526,grewcock punch could cost him england place
20030526,health school tackles diabetes in indigenous
20030526,hill accepts some responsibility for g g
20030526,hodgman backs g gs resignation
20030526,hollingworths resignation not unexpected in qld
20030526,hope lost for further algerian quake survivors
20030526,horticulture cane sectors miss drought relief
20030526,howard addresses parliament on g g resignation
20030526,howard defends decision over g g
20030526,hundreds gather to mark sorry day
20030526,hunter rain wont break may record
20030526,indonesia steps up aceh campaign against rebels
20030526,infected grain unlikely to be destroyed
20030526,inkster captures 29th career lpga title
20030526,inquiry team to tour bushfire areas
20030526,inquiry to study impact of labour hire
20030526,investa in takeover bid for property trust
20030526,iranian refugee supporters protest against
20030526,irc to hear state wage case
20030526,king brothers not expected to front hearing
20030526,kiwirrkarra man killed in rollover
20030526,labor suggests advertising for next g g
20030526,land agreement considered reconciliation advance
20030526,larkham to compete in french open
20030526,leading french open mens title contenders
20030526,libs to focus more on central victoria
20030526,lomu left out because of fitness doubts
20030526,macfarlane unhappy with ethanol project stance
20030526,man facing court over melbourne siege
20030526,man gets 16 years jail for sex assault
20030526,man to face court on attempted armed robbery charge
20030526,man to face court on stabbing charge
20030526,man to face police assault charge
20030526,mass dna testing to aid nsw murder investigation
20030526,matriarch of redgrave theatre clan dies aged 92
20030526,matthew says limiting interchange worth debate
20030526,matthews gives saints alternative jumper the
20030526,mcdonald mcmanus charged with wrestling
20030526,meetings to focus on patients health and safety
20030526,meeting to address ojd concerns
20030526,memorial to honour rugby players
20030526,more calls for female g g
20030526,motorcycle crash puts boy in hospital
20030526,motorcyclist dies near pambula
20030526,mourners farewell solomons missionary
20030526,mp backs council hospital decision
20030526,mp opposes plan to wipe out donut councils
20030526,national surf lifesaving titles leave gold coast
20030526,new g g to be appointed within weeks
20030526,new g g within weeks bacon
20030526,n korea threatens south with disaster
20030526,opinion divided over murder case dna testing
20030526,outback challenge proves lucrative
20030526,paradorn slides out of french open
20030526,parliament debates move to censure pm
20030526,patterson talks up indigenous health spending
20030526,pell urges clear separation of church and state
20030526,perry scores easy pga win
20030526,person stabbed in possible retribution for fatal
20030526,philippines president annoyed at ferry collisions
20030526,pioneer settlement to cut opening hours
20030526,plane crashes in turkey killing 70
20030526,plan for cheaper rural health education post
20030526,pm accepts g gs resignation
20030526,pm to accept hollingworths resignation
20030526,police civilian staff strike over resources
20030526,police happy with most drivers during operation
20030526,police hunt escaped prisoner
20030526,police hunt sex attacker
20030526,police injured in albury brawl
20030526,police investigate fatal cabramatta crash
20030526,police murder hunt to include mass dna testing
20030526,police probe kowanyama fatal stabbing
20030526,port and collingwood clash over colours
20030526,port hedland residents back in the swim
20030526,prevention council to tackle nt crime
20030526,prison leave a civil right vic govt
20030526,pro us troops disarmed in iraq
20030526,public urged to minimise dengue risk
20030526,push on to boost indigenous defence cadet numbers
20030526,qld coalition hopes to pick up more sun coast seats
20030526,quake victim survives four days in rubble radio
20030526,qualified support for alcoa expansion
20030526,rangers take scottish title
20030526,rhode blames lack of confidence for bulldogs loss
20030526,roadworks concerns surround wind farm plan
20030526,roff and latham share super 12 player award
20030526,ronaldinho reveals passion for united
20030526,sa to consider medicinal cannabis bill
20030526,security barrier may be erected around parliament
20030526,serena confident ahead of french defence
20030526,shire residents to prepare case for merger
20030526,sids foundation director passes away
20030526,simoni widens giro lead gonzalez wins stage
20030526,sociedad back on top after win at malaga
20030526,sorenstams performance shows extent of gender gap
